# elem_id    node_id        X            Y            Z         Damage        N_failure
     2566       1034  -1.439530E-01  -1.268980E-02   2.281200E-02   0.000000E+00   1.797693+308
     2540       1035  -1.494620E-01  -1.209660E-02   2.228720E-02   0.000000E+00   1.797693+308
     2547       1036  -1.545250E-01  -1.382830E-02   2.381920E-02   0.000000E+00   1.797693+308
     5089       1037  -1.573410E-01  -1.743850E-02   2.677520E-02   0.000000E+00   1.797693+308
     5374       1038  -1.048150E-02   1.301090E-02   1.639500E-02   0.000000E+00   1.797693+308
     3937       1039   1.539950E-04   2.070440E-02   7.496490E-03   0.000000E+00   1.797693+308
     2081       1040   8.289270E-03   1.758070E-02   1.004510E-02   0.000000E+00   1.797693+308
     4265       1041   1.033490E-02   1.115330E-02   1.573740E-02   0.000000E+00   1.797693+308
     4255       1042   5.849440E-03   6.316930E-03   2.037470E-02   0.000000E+00   1.797693+308
      968       1043  -2.974850E-03   5.283650E-03   2.123430E-02   0.000000E+00   1.797693+308
      962       1044  -2.342280E-03   1.729860E-02   4.042730E-03   0.000000E+00   1.797693+308
     2069       1045   7.852740E-03   1.463730E-02   5.932850E-03   0.000000E+00   1.797693+308
     5732       1046   1.044190E-02   8.313930E-03   1.157380E-02   0.000000E+00   1.797693+308
     4263       1047   4.146120E-03   2.180020E-03   1.709050E-02   0.000000E+00   1.797693+308
     3657       1048  -4.803670E-03   2.433890E-03   1.691180E-02   0.000000E+00   1.797693+308
     3653       1049  -1.001300E-02   7.614660E-03   1.357890E-02   0.000000E+00   1.797693+308
     3605       1050  -1.028370E-02   1.152800E-02   9.536980E-03   0.000000E+00   1.797693+308
     3948       1051  -5.790450E-03   1.899090E-02   8.173200E-03   0.000000E+00   1.797693+308
     2003       1052  -9.360250E-03   1.669080E-02   1.155070E-02   0.000000E+00   1.797693+308
     2071       1053   5.062780E-03   1.898870E-02   7.510500E-03   0.000000E+00   1.797693+308
     2111       1054   1.035130E-02   1.353130E-02   1.229070E-02   0.000000E+00   1.797693+308
     4066       1055   1.915380E-03   4.292360E-03   2.049560E-02   0.000000E+00   1.797693+308
     2046       1056   3.326520E-03   1.761780E-02   4.818760E-03   0.000000E+00   1.797693+308
     2088       1057   9.939290E-03   1.268700E-02   9.042830E-03   0.000000E+00   1.797693+308
     4257       1058   8.679840E-03   5.964030E-03   1.576810E-02   0.000000E+00   1.797693+308
     3899       1059  -3.690590E-04   2.230060E-03   1.841960E-02   0.000000E+00   1.797693+308
     3655       1060  -8.217170E-03   5.391520E-03   1.605860E-02   0.000000E+00   1.797693+308
      957       1061  -8.639280E-03   1.481980E-02   7.636850E-03   0.000000E+00   1.797693+308
      978       1062  -6.788080E-03   6.164080E-03   1.913850E-02   0.000000E+00   1.797693+308
      976       1063  -9.001590E-03   8.360090E-03   1.772770E-02   0.000000E+00   1.797693+308
      217       1064  -1.048150E-02  -1.552560E-02   4.164060E-02   0.000000E+00   1.797693+308
     2015       1065   1.539950E-04  -7.832160E-03   3.274210E-02   0.000000E+00   1.797693+308
     4247       1066   8.289270E-03  -1.095590E-02   3.529070E-02   0.000000E+00   1.797693+308
     2175       1067   1.033490E-02  -1.738330E-02   4.098300E-02   0.000000E+00   1.797693+308
     2165       1068   5.849440E-03  -2.221960E-02   4.562030E-02   0.000000E+00   1.797693+308
     4160       1069  -2.974850E-03  -2.325290E-02   4.647990E-02   0.000000E+00   1.797693+308
     3840       1070  -2.342280E-03  -1.123800E-02   2.928830E-02   0.000000E+00   1.797693+308
     4233       1071   7.852740E-03  -1.389920E-02   3.117840E-02   0.000000E+00   1.797693+308
     2159       1072   1.044190E-02  -2.022260E-02   3.681940E-02   0.000000E+00   1.797693+308
     1349       1073   4.146120E-03  -2.635650E-02   4.233610E-02   0.000000E+00   1.797693+308
     1383       1074  -4.803670E-03  -2.610270E-02   4.215740E-02   0.000000E+00   1.797693+308
     3903       1075  -1.001300E-02  -2.092190E-02   3.882450E-02   0.000000E+00   1.797693+308
     4593       1076  -1.028370E-02  -1.700850E-02   3.478260E-02   0.000000E+00   1.797693+308
     2013       1077  -5.790450E-03  -9.545630E-03   3.341880E-02   0.000000E+00   1.797693+308
     2009       1078  -9.360250E-03  -1.184570E-02   3.679630E-02   0.000000E+00   1.797693+308
     4241       1079   5.062780E-03  -9.547840E-03   3.275610E-02   0.000000E+00   1.797693+308
     2092       1080   1.035130E-02  -1.500520E-02   3.753630E-02   0.000000E+00   1.797693+308
     2130       1081   1.915380E-03  -2.424420E-02   4.574120E-02   0.000000E+00   1.797693+308
     5351       1082   3.326520E-03  -1.091880E-02   3.006440E-02   0.000000E+00   1.797693+308
     5581       1083   9.939290E-03  -1.584950E-02   3.428840E-02   0.000000E+00   1.797693+308
     2161       1084   8.679840E-03  -2.257250E-02   4.101370E-02   0.000000E+00   1.797693+308
     1354       1085  -3.690590E-04  -2.630650E-02   4.366520E-02   0.000000E+00   1.797693+308
     4288       1086  -8.217170E-03  -2.314500E-02   4.130420E-02   0.000000E+00   1.797693+308
     4590       1087  -8.639280E-03  -1.371670E-02   3.288240E-02   0.000000E+00   1.797693+308
     4159       1088  -6.788080E-03  -2.237250E-02   4.438410E-02   0.000000E+00   1.797693+308
      599       1089  -9.001590E-03  -2.017650E-02   4.297330E-02   0.000000E+00   1.797693+308
     2306       1090  -1.375750E-01   2.851710E-02   2.677080E-03   0.000000E+00   1.797693+308
     1861       1091  -1.482110E-01   1.874690E-02   9.228220E-03   0.000000E+00   1.797693+308
     2194       1092  -1.563460E-01   2.165730E-02   6.438530E-03   0.000000E+00   1.797693+308
     1761       1093  -1.583920E-01   2.809080E-02   7.531340E-04   0.000000E+00   1.797693+308
     1764       1094  -1.539060E-01   3.328330E-02  -3.481730E-03   0.000000E+00   1.797693+308
     1227       1095  -1.450820E-01   3.426240E-02  -4.402500E-03   0.000000E+00   1.797693+308
     1743       1096  -1.457140E-01   1.573420E-02   5.426730E-03   0.000000E+00   1.797693+308
     2187       1097  -1.559090E-01   1.793470E-02   3.015780E-03   0.000000E+00   1.797693+308
     1802       1098  -1.584990E-01   2.430450E-02  -2.572680E-03   0.000000E+00   1.797693+308
     1790       1099  -1.522030E-01   3.052790E-02  -7.988200E-03   0.000000E+00   1.797693+308
     1229       1100  -1.432530E-01   3.031960E-02  -7.758010E-03   0.000000E+00   1.797693+308
     5002       1101  -1.380440E-01   2.637990E-02  -3.022250E-03   0.000000E+00   1.797693+308
     2416       1102  -1.377730E-01   2.189100E-02   3.691030E-04   0.000000E+00   1.797693+308
     1866       1103  -1.422660E-01   1.962750E-02   7.610040E-03   0.000000E+00   1.797693+308
     2420       1104  -1.386960E-01   2.326020E-02   5.738920E-03   0.000000E+00   1.797693+308
     2189       1105  -1.531190E-01   1.897000E-02   7.527050E-03   0.000000E+00   1.797693+308
     1822       1106  -1.584080E-01   2.437990E-02   2.693200E-03   0.000000E+00   1.797693+308
     1784       1107  -1.499720E-01   3.365010E-02  -5.476450E-03   0.000000E+00   1.797693+308
     1709       1108  -1.513830E-01   1.646550E-02   5.838160E-03   0.000000E+00   1.797693+308
     1833       1109  -1.579960E-01   2.125920E-02   1.459180E-03   0.000000E+00   1.797693+308
     1762       1110  -1.567360E-01   2.875400E-02  -4.393650E-03   0.000000E+00   1.797693+308
     1838       1111  -1.476880E-01   3.184100E-02  -7.776490E-03   0.000000E+00   1.797693+308
     2267       1112  -1.398390E-01   2.911220E-02  -4.926470E-03   0.000000E+00   1.797693+308
     2418       1113  -1.394170E-01   1.960370E-02   3.404680E-03   0.000000E+00   1.797693+308
     1227       1114  -1.412690E-01   3.207480E-02  -3.784160E-03   0.000000E+00   1.797693+308
     2372       1115  -1.390550E-01   3.040690E-02  -1.776540E-03   0.000000E+00   1.797693+308
     2698       1116  -1.375750E-01  -1.048290E-02   3.717940E-02   0.000000E+00   1.797693+308
     1013       1117  -1.482110E-01  -2.025300E-02   4.373050E-02   0.000000E+00   1.797693+308
     1922       1118  -1.563460E-01  -1.734260E-02   4.094080E-02   0.000000E+00   1.797693+308
     2533       1119  -1.583920E-01  -1.090910E-02   3.525540E-02   0.000000E+00   1.797693+308
     2521       1120  -1.539060E-01  -5.716680E-03   3.102060E-02   0.000000E+00   1.797693+308
     2589       1121  -1.450820E-01  -4.737560E-03   3.009980E-02   0.000000E+00   1.797693+308
      416       1122  -1.457140E-01  -2.326580E-02   3.992900E-02   0.000000E+00   1.797693+308
     5717       1123  -1.559090E-01  -2.106530E-02   3.751810E-02   0.000000E+00   1.797693+308
     1754       1124  -1.584990E-01  -1.469550E-02   3.192960E-02   0.000000E+00   1.797693+308
     1689       1125  -1.522030E-01  -8.472060E-03   2.651410E-02   0.000000E+00   1.797693+308
      505       1126  -1.432530E-01  -8.680350E-03   2.674430E-02   0.000000E+00   1.797693+308
     4948       1127  -1.380440E-01  -1.262000E-02   3.148010E-02   0.000000E+00   1.797693+308
     4933       1128  -1.377730E-01  -1.710890E-02   3.487140E-02   0.000000E+00   1.797693+308
     1013       1129  -1.422660E-01  -1.937250E-02   4.211240E-02   0.000000E+00   1.797693+308
     2776       1130  -1.386960E-01  -1.573970E-02   4.024120E-02   0.000000E+00   1.797693+308
     1949       1131  -1.531190E-01  -2.002990E-02   4.202940E-02   0.000000E+00   1.797693+308
     1915       1132  -1.584080E-01  -1.462000E-02   3.719550E-02   0.000000E+00   1.797693+308
     1687       1133  -1.499720E-01  -5.349860E-03   2.902590E-02   0.000000E+00   1.797693+308
      423       1134  -1.513830E-01  -2.253440E-02   4.034050E-02   0.000000E+00   1.797693+308
     1920       1135  -1.579960E-01  -1.774070E-02   3.596150E-02   0.000000E+00   1.797693+308
     2521       1136  -1.567360E-01  -1.024590E-02   3.010870E-02   0.000000E+00   1.797693+308
     1688       1137  -1.476880E-01  -7.158980E-03   2.672580E-02   0.000000E+00   1.797693+308
     2649       1138  -1.398390E-01  -9.887760E-03   2.957580E-02   0.000000E+00   1.797693+308
     2797       1139  -1.394170E-01  -1.939620E-02   3.790700E-02   0.000000E+00   1.797693+308
     2653       1140  -1.412690E-01  -6.925090E-03   3.071810E-02   0.000000E+00   1.797693+308
     5715       1141  -1.390550E-01  -8.593060E-03   3.272580E-02   0.000000E+00   1.797693+308
     3426       1142  -5.520370E-02  -7.557010E-03   5.220160E-02   0.000000E+00   1.797693+308
      909       1143  -5.494310E-02   4.444290E-04   4.954020E-02   0.000000E+00   1.797693+308
     3184       1144  -5.495730E-02   9.919920E-03   4.674790E-02   0.000000E+00   1.797693+308
     3320       1145  -5.473350E-02   1.809310E-02   4.412270E-02   0.000000E+00   1.797693+308
     2965       1146  -9.300770E-02   1.768290E-02   4.454440E-02   0.000000E+00   1.797693+308
     2839       1147  -9.308680E-02   8.163890E-03   4.728060E-02   0.000000E+00   1.797693+308
     2891       1148  -9.308390E-02  -1.583810E-03   5.017070E-02   0.000000E+00   1.797693+308
     3089       1149  -9.309890E-02  -9.955570E-03   5.263510E-02   0.000000E+00   1.797693+308
     6719       1150  -9.311840E-02  -1.976940E-02   5.552230E-02   0.000000E+00   1.797693+308
     5891       1151  -9.307030E-02  -2.688240E-02   5.767760E-02   0.000000E+00   1.797693+308
      287       1152  -6.465650E-02  -2.691380E-02   5.488300E-02   0.000000E+00   1.797693+308
      941       1153  -6.453610E-02  -1.837130E-02   5.246640E-02   0.000000E+00   1.797693+308
     6759       1154  -6.453610E-02  -9.161550E-03   4.973870E-02   0.000000E+00   1.797693+308
     3228       1155  -6.453610E-02   4.814970E-05   4.701090E-02   0.000000E+00   1.797693+308
     6750       1156  -6.439770E-02   8.811940E-03   4.456150E-02   0.000000E+00   1.797693+308
     3073       1157  -6.436830E-02   1.829650E-02   4.178580E-02   0.000000E+00   1.797693+308
     1315       1158  -8.352050E-02   4.653000E-03   4.564700E-02   0.000000E+00   1.797693+308
     4820       1159  -8.353740E-02  -5.346100E-03   4.862550E-02   0.000000E+00   1.797693+308
     4820       1160  -8.353660E-02  -1.455670E-02   5.135270E-02   0.000000E+00   1.797693+308
     3106       1161  -8.354370E-02  -2.373060E-02   5.407710E-02   0.000000E+00   1.797693+308
     6269       1162  -4.276060E-03   4.445400E-04   4.850920E-03   0.000000E+00   1.797693+308
     4424       1163   4.497660E-03   1.301090E-03   5.276020E-03   0.000000E+00   1.797693+308
     3913       1164  -1.290730E-03   6.236640E-03  -4.843880E-04   0.000000E+00   1.797693+308
     4189       1165   3.211530E-03   5.678170E-03   3.303400E-04   0.000000E+00   1.797693+308
     2029       1166  -4.918750E-03  -2.477560E-02   2.716250E-02   0.000000E+00   1.797693+308
     6020       1167   3.760540E-03  -2.329640E-02   2.584470E-02   0.000000E+00   1.797693+308
     4282       1168   4.764460E-05  -2.979740E-02   3.160190E-02   0.000000E+00   1.797693+308
     2351       1169  -1.453160E-01   1.315570E-02  -6.407090E-03   0.000000E+00   1.797693+308
     6201       1170  -1.499140E-01   2.003580E-02  -1.248100E-02   0.000000E+00   1.797693+308
     6221       1171  -1.529750E-01   1.527020E-02  -8.274240E-03   0.000000E+00   1.797693+308
     1862       1172  -1.444870E-01   1.918020E-02  -1.180440E-02   0.000000E+00   1.797693+308
     2394       1173  -1.429000E-01   1.637110E-02  -9.357710E-03   0.000000E+00   1.797693+308
     1909       1174  -1.427490E-01  -2.284700E-02   2.568790E-02   0.000000E+00   1.797693+308
     2710       1175  -1.517010E-01  -2.548550E-02   2.778780E-02   0.000000E+00   1.797693+308
     2790       1176  -1.479640E-01  -2.655800E-02   2.874570E-02   0.000000E+00   1.797693+308
     1950       1177  -1.454930E-01  -2.605440E-02   2.832540E-02   0.000000E+00   1.797693+308
     5717       1178  -1.607890E-01  -1.945150E-02   4.130440E-02   0.000000E+00   1.797693+308
     2682       1179  -1.600860E-01  -2.874230E-02   3.228340E-02   0.000000E+00   1.797693+308
     1900       1180  -1.627030E-01  -1.741370E-02   3.732320E-02   0.000000E+00   1.797693+308
     1960       1181  -1.567770E-01  -2.507640E-02   4.116950E-02   0.000000E+00   1.797693+308
     2727       1182  -1.564550E-01  -3.052500E-02   3.533990E-02   0.000000E+00   1.797693+308
     2675       1183  -1.624430E-01  -2.360830E-02   3.155630E-02   0.000000E+00   1.797693+308
     1897       1184  -1.624430E-01  -2.068270E-02   3.486140E-02   0.000000E+00   1.797693+308
     1938       1185  -1.602600E-01  -2.422650E-02   3.704380E-02   0.000000E+00   1.797693+308
     1830       1186  -1.520300E-01   3.771310E-02  -7.510220E-03   0.000000E+00   1.797693+308
     1772       1187  -1.608300E-01   3.287220E-02  -3.323280E-03   0.000000E+00   1.797693+308
     2216       1188  -1.619490E-01   2.124240E-02  -1.337980E-02   0.000000E+00   1.797693+308
     5707       1189  -1.546790E-01   2.683770E-02  -1.831380E-02   0.000000E+00   1.797693+308
     5697       1190  -1.625580E-01   2.703620E-02  -4.447930E-03   0.000000E+00   1.797693+308
     6638       1191  -1.505190E-01   3.070430E-02  -1.592580E-02   0.000000E+00   1.797693+308
     1796       1192  -1.561610E-01   3.446350E-02  -8.457190E-03   0.000000E+00   1.797693+308
     2226       1193  -1.595070E-01   2.556830E-02  -1.421150E-02   0.000000E+00   1.797693+308
     5744       1194  -1.620120E-01   2.441040E-02  -9.585690E-03   0.000000E+00   1.797693+308
     1837       1195  -1.517400E-01   3.328580E-02  -1.262800E-02   0.000000E+00   1.797693+308
      590       1196  -1.598630E-01   3.052520E-02  -7.973370E-03   0.000000E+00   1.797693+308
     1814       1197  -1.565930E-01   3.015080E-02  -1.290660E-02   0.000000E+00   1.797693+308
     2117       1198   1.337830E-02   1.808040E-02   9.355930E-03   0.000000E+00   1.797693+308
     2031       1199   6.406060E-03   2.270850E-02   4.733880E-03   0.000000E+00   1.797693+308
     4194       1200   8.659300E-03   1.175130E-02  -5.708850E-03   0.000000E+00   1.797693+308
      691       1201   1.437120E-02   6.865110E-03   4.001260E-05   0.000000E+00   1.797693+308
     2026       1202   5.987090E-03   1.731290E-02  -1.646600E-03   0.000000E+00   1.797693+308
     2135       1203   1.474540E-02   1.319540E-02   9.038470E-03   0.000000E+00   1.797693+308
     2051       1204   1.015650E-02   2.030990E-02   5.744190E-03   0.000000E+00   1.797693+308
     4496       1205   1.174170E-02   1.095720E-02  -2.342240E-03   0.000000E+00   1.797693+308
     2033       1206   7.398440E-03   1.975100E-02   2.152240E-03   0.000000E+00   1.797693+308
     4202       1207   7.320760E-03   1.449050E-02  -3.858660E-03   0.000000E+00   1.797693+308
      694       1208   1.405320E-02   1.030080E-02   2.679790E-03   0.000000E+00   1.797693+308
     2065       1209   1.178170E-02   1.588350E-02   3.299590E-03   0.000000E+00   1.797693+308
     4356       1210   1.050610E-02   1.419660E-02  -6.795080E-04   0.000000E+00   1.797693+308
     2173       1211   1.242400E-02  -2.345560E-02   4.424430E-02   0.000000E+00   1.797693+308
     6161       1212   1.127410E-02  -3.221070E-02   3.650320E-02   0.000000E+00   1.797693+308
     2142       1213   8.009110E-03  -2.678590E-02   4.672730E-02   0.000000E+00   1.797693+308
     2115       1214   8.009110E-03  -2.986870E-02   4.324260E-02   0.000000E+00   1.797693+308
     5329       1215   7.027600E-03  -3.371230E-02   3.973880E-02   0.000000E+00   1.797693+308
     2166       1216   1.471600E-02  -2.202740E-02   3.851730E-02   0.000000E+00   1.797693+308
     1749       1217   1.451780E-02  -2.799150E-02   3.279300E-02   0.000000E+00   1.797693+308
     2171       1218   1.277200E-02  -2.680490E-02   3.968630E-02   0.000000E+00   1.797693+308
     4313       1219  -5.939360E-02  -2.691620E-02   8.205950E-02   0.000000E+00   1.797693+308
     4435       1220  -5.978410E-02  -2.042960E-02   8.722950E-02   0.000000E+00   1.797693+308
     4459       1221  -5.978410E-02  -1.144050E-02   8.884430E-02   0.000000E+00   1.797693+308
     4452       1222  -6.009080E-02  -3.889800E-03   8.645380E-02   0.000000E+00   1.797693+308
     3816       1223  -8.831510E-02  -2.629400E-02   8.281350E-02   0.000000E+00   1.797693+308
     4165       1224  -8.831400E-02  -1.664780E-02   8.850390E-02   0.000000E+00   1.797693+308
     6087       1225  -8.587110E-02   4.060250E-02   2.024200E-02   0.000000E+00   1.797693+308
     2985       1226  -6.254810E-02   3.443690E-02   2.991950E-02   0.000000E+00   1.797693+308
     4828       1227  -7.338490E-02   3.692470E-02   2.601450E-02   0.000000E+00   1.797693+308
     3174       1228  -5.914060E-02   3.112290E-02   3.512100E-02   0.000000E+00   1.797693+308
     1656       1229  -9.660400E-02   4.002660E-02   2.114590E-02   0.000000E+00   1.797693+308
     2858       1230  -8.684730E-02   3.208270E-02   3.361460E-02   0.000000E+00   1.797693+308
     5209       1231  -5.281170E-02   3.466030E-02   2.956880E-02   0.000000E+00   1.797693+308
     5206       1232  -6.040050E-02   3.904400E-02   2.268820E-02   0.000000E+00   1.797693+308
     5840       1233  -8.139210E-02   3.559410E-02   2.810310E-02   0.000000E+00   1.797693+308
     5833       1234  -9.089840E-02   2.957400E-02   3.755220E-02   0.000000E+00   1.797693+308
     5831       1235  -9.043630E-02   3.621070E-02   2.713520E-02   0.000000E+00   1.797693+308
     3025       1236  -5.063760E-02   3.912770E-02   2.255670E-02   0.000000E+00   1.797693+308
     4826       1237  -6.830900E-02   4.105140E-02   1.953730E-02   0.000000E+00   1.797693+308
     4821       1238  -6.698510E-02   3.707140E-02   2.578440E-02   0.000000E+00   1.797693+308
     2990       1239  -7.560010E-02   3.253190E-02   3.290950E-02   0.000000E+00   1.797693+308
     4847       1240  -7.693200E-02   4.121400E-02   1.928210E-02   0.000000E+00   1.797693+308
     6726       1241  -9.801350E-02   4.364170E-02   1.547160E-02   0.000000E+00   1.797693+308
     1665       1242  -1.037860E-01   4.292630E-02   1.659450E-02   0.000000E+00   1.797693+308
     2743       1243  -9.264240E-02   4.329390E-02   1.601750E-02   0.000000E+00   1.797693+308
     2857       1244  -9.276040E-02   3.292170E-02   3.229760E-02   0.000000E+00   1.797693+308
     2988       1245  -6.943620E-02   3.347960E-02   3.142190E-02   0.000000E+00   1.797693+308
     2687       1246  -9.923660E-02   3.696190E-02   2.595620E-02   0.000000E+00   1.797693+308
     3194       1247  -5.545760E-02   2.933480E-02   3.792750E-02   0.000000E+00   1.797693+308
     3193       1248  -5.278540E-02   3.143680E-02   3.462830E-02   0.000000E+00   1.797693+308
     3194       1249  -5.958760E-02   2.869350E-02   3.893420E-02   0.000000E+00   1.797693+308
     5972       1250  -5.974080E-02  -3.422040E-02   5.854230E-02   0.000000E+00   1.797693+308
     5890       1251  -8.831580E-02  -3.422040E-02   5.854230E-02   0.000000E+00   1.797693+308
     3614       1252  -5.742330E-02  -3.533470E-02   5.392160E-02   0.000000E+00   1.797693+308
     1986       1253  -9.363480E-02  -3.528390E-02   5.413230E-02   0.000000E+00   1.797693+308
     3097       1254  -8.623180E-02  -3.557930E-02   5.290710E-02   0.000000E+00   1.797693+308
      281       1255  -6.268480E-02  -3.544880E-02   5.344830E-02   0.000000E+00   1.797693+308
     3623       1256  -5.214440E-02  -3.565190E-02   5.260590E-02   0.000000E+00   1.797693+308
     4538       1257  -9.793940E-02  -1.093580E-03   9.674630E-04   0.000000E+00   1.797693+308
     4798       1258  -6.114650E-02  -2.351830E-02   2.080610E-02   0.000000E+00   1.797693+308
      239       1259  -3.255610E-02  -1.199800E-02   1.061430E-02   0.000000E+00   1.797693+308
     4543       1260  -1.061380E-01  -2.172330E-02   1.921810E-02   0.000000E+00   1.797693+308
     3023       1261  -6.358150E-02  -3.091350E-03   2.734840E-03   0.000000E+00   1.797693+308
      140       1262  -1.205950E-01  -1.226470E-02   1.085030E-02   0.000000E+00   1.797693+308
     4551       1263  -7.986250E-02  -1.161210E-02   1.027300E-02   0.000000E+00   1.797693+308
     2595       1264  -1.191870E-01   5.892250E-03  -5.212730E-03   0.000000E+00   1.797693+308
     1141       1265  -1.468890E-01  -5.604340E-03   4.958030E-03   0.000000E+00   1.797693+308
     5937       1266  -3.020700E-02  -2.678330E-02   2.369460E-02   0.000000E+00   1.797693+308
     5185       1267  -8.421070E-02  -2.970450E-02   2.627890E-02   0.000000E+00   1.797693+308
      487       1268  -1.248040E-01  -2.483460E-02   2.197060E-02   0.000000E+00   1.797693+308
      772       1269  -3.518470E-02   2.603270E-03  -2.303050E-03   0.000000E+00   1.797693+308
      237       1270  -1.788550E-02  -1.875760E-02   1.659440E-02   0.000000E+00   1.797693+308
      879       1271  -2.674770E-02   1.170060E-03  -1.035120E-03   0.000000E+00   1.797693+308
     4719       1272  -4.376750E-02  -9.850160E-03   8.714200E-03   0.000000E+00   1.797693+308
     1172       1273  -1.280150E-01   1.518160E-03  -1.343080E-03   0.000000E+00   1.797693+308
     5184       1274  -1.034440E-01  -2.984940E-02   2.640700E-02   0.000000E+00   1.797693+308
     4977       1275  -9.110370E-02   5.573000E-03  -4.930300E-03   0.000000E+00   1.797693+308
     4704       1276  -5.021850E-02  -2.586740E-02   2.288430E-02   0.000000E+00   1.797693+308
       28       1277  -8.893480E-02  -1.554270E-02   1.375030E-02   0.000000E+00   1.797693+308
       75       1278   7.312910E-04  -1.131600E-02   1.001100E-02   0.000000E+00   1.797693+308
     4546       1279  -1.007450E-01  -8.317920E-03   7.358660E-03   0.000000E+00   1.797693+308
     2569       1280  -1.381110E-01  -1.827110E-02   1.616400E-02   0.000000E+00   1.797693+308
     3368       1281  -6.607410E-02  -3.910160E-02   3.459220E-02   0.000000E+00   1.797693+308
      884       1282  -2.083960E-02  -1.211510E-02   1.071790E-02   0.000000E+00   1.797693+308
     1176       1283  -1.292800E-01  -1.074260E-02   9.503730E-03   0.000000E+00   1.797693+308
     5645       1284  -1.208970E-01  -3.199170E-02   2.830230E-02   0.000000E+00   1.797693+308
     3094       1285  -6.050490E-02  -1.675040E-02   1.481870E-02   0.000000E+00   1.797693+308
     2429       1286  -1.372300E-01   9.250470E-03  -8.183670E-03   0.000000E+00   1.797693+308
     5722       1287  -5.612800E-02   9.923030E-03  -8.778670E-03   0.000000E+00   1.797693+308
     2816       1288  -7.617170E-02   1.278760E-02  -1.131290E-02   0.000000E+00   1.797693+308
     2617       1289  -1.077670E-01   1.716010E-02  -1.518120E-02   0.000000E+00   1.797693+308
     1305       1290  -2.216850E-02  -3.476070E-02   3.075200E-02   0.000000E+00   1.797693+308
     4695       1291  -4.316890E-02  -3.512810E-02   3.107700E-02   0.000000E+00   1.797693+308
     4779       1292  -4.986880E-02  -1.356660E-04   1.200200E-04   0.000000E+00   1.797693+308
       66       1293  -7.171630E-02  -2.276000E-02   2.013520E-02   0.000000E+00   1.797693+308
     4964       1294  -1.077720E-01  -3.183190E-03   2.816090E-03   0.000000E+00   1.797693+308
     4717       1295  -4.124430E-02  -1.870080E-02   1.654410E-02   0.000000E+00   1.797693+308
     2426       1296  -1.416410E-01   2.317220E-03  -2.049980E-03   0.000000E+00   1.797693+308
     4554       1297  -8.973830E-02  -7.408590E-03   6.554200E-03   0.000000E+00   1.797693+308
     6269       1298  -1.299790E-02  -6.057530E-03   5.358950E-03   0.000000E+00   1.797693+308
     5552       1299  -1.225140E-01   1.372450E-02  -1.214180E-02   0.000000E+00   1.797693+308
     5192       1300  -9.538070E-02  -2.297150E-02   2.032230E-02   0.000000E+00   1.797693+308
     4105       1301  -1.983190E-02  -2.713840E-02   2.400870E-02   0.000000E+00   1.797693+308
     2545       1302  -1.498070E-01  -1.412470E-02   1.249580E-02   0.000000E+00   1.797693+308
     1038       1303  -1.312410E-01  -2.989500E-02   2.644730E-02   0.000000E+00   1.797693+308
     2344       1304  -1.534500E-01   4.000750E-03  -3.539370E-03   0.000000E+00   1.797693+308
     2592       1305  -1.094050E-01   6.413650E-03  -5.674000E-03   0.000000E+00   1.797693+308
     3758       1306  -7.653960E-03  -1.565140E-02   1.384640E-02   0.000000E+00   1.797693+308
      395       1307  -7.103230E-02   4.373170E-03  -3.868830E-03   0.000000E+00   1.797693+308
     4705       1308  -3.214190E-02  -3.684850E-02   3.259900E-02   0.000000E+00   1.797693+308
     5194       1309  -9.567160E-02  -3.757090E-02   3.323810E-02   0.000000E+00   1.797693+308
     3710       1310  -1.691660E-02   5.381030E-04  -4.760470E-04   0.000000E+00   1.797693+308
      240       1311  -3.243400E-02  -2.070310E-02   1.831560E-02   0.000000E+00   1.797693+308
     4786       1312  -5.323970E-02  -6.060230E-03   5.361340E-03   0.000000E+00   1.797693+308
     3416       1313  -5.794090E-02  -3.774340E-02   3.339070E-02   0.000000E+00   1.797693+308
     3066       1314  -8.495650E-02  -3.810540E-02   3.371090E-02   0.000000E+00   1.797693+308
     5880       1315  -4.766910E-02   5.520520E-03  -4.883870E-03   0.000000E+00   1.797693+308
     2820       1316  -1.165720E-01  -3.958950E-02   3.502390E-02   0.000000E+00   1.797693+308
     4714       1317  -5.291740E-02  -1.296680E-02   1.147140E-02   0.000000E+00   1.797693+308
      136       1318  -1.261900E-01  -1.747520E-02   1.545990E-02   0.000000E+00   1.797693+308
     1175       1319  -1.351860E-01  -3.974250E-03   3.515920E-03   0.000000E+00   1.797693+308
     4542       1320  -1.106700E-01  -1.029130E-02   9.104480E-03   0.000000E+00   1.797693+308
     6068       1321  -3.961460E-02  -2.575920E-02   2.278850E-02   0.000000E+00   1.797693+308
     4092       1322  -1.170460E-02  -3.351810E-02   2.965260E-02   0.000000E+00   1.797693+308
     1176       1323  -1.254260E-01  -4.991460E-03   4.415820E-03   0.000000E+00   1.797693+308
     5508       1324  -1.298810E-01   1.849500E-02  -1.636210E-02   0.000000E+00   1.797693+308
     4544       1325  -9.806300E-02  -1.564470E-02   1.384050E-02   0.000000E+00   1.797693+308
     4543       1326  -1.126680E-01  -1.738770E-02   1.538250E-02   0.000000E+00   1.797693+308
     3368       1327  -6.884320E-02  -3.057560E-02   2.704950E-02   0.000000E+00   1.797693+308
