# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
   2403.   5558. -0.520179E-01  0.141620E-01 -0.125288E-01  0.135932E+08 -0.317473E+06 -0.233433E+06  0.334976E+07  0.237204E+06 -0.307461E+07
   2403.  11805. -0.526488E-01  0.140039E-01 -0.105549E-01  0.138212E+08 -0.201993E+06 -0.109236E+06  0.363175E+07  0.173145E+06 -0.331666E+07
   2403.   8252. -0.505113E-01  0.168907E-01 -0.105555E-01  0.128397E+08 -0.170126E+06 -0.416130E+05  0.284057E+07  0.955854E+05 -0.186155E+07
   2404.   4575. -0.491823E-01  0.134644E-01 -0.119117E-01  0.170778E+08 -0.388973E+06 -0.295708E+06  0.416001E+07  0.169628E+06 -0.381295E+07
   2404.  11805. -0.526488E-01  0.140039E-01 -0.105549E-01  0.148183E+08 -0.123336E+06  0.186854E+05  0.388859E+07  0.125418E+06 -0.348902E+07
   2404.   8203. -0.495037E-01  0.139993E-01 -0.729075E-02  0.173282E+08 -0.192581E+06 -0.202560E+05  0.451172E+07 -0.759322E+04 -0.417963E+07
   2404.   8252. -0.505113E-01  0.168907E-01 -0.105555E-01  0.136278E+08 -0.229622E+06 -0.183428E+06  0.311921E+07  0.563122E+05 -0.215117E+07
   2405.   4814. -0.550841E-01  0.115941E-01 -0.102570E-01  0.148609E+08  0.342316E+06  0.265719E+06  0.530793E+07 -0.442606E+06 -0.490494E+07
   2405.   5558. -0.520179E-01  0.141620E-01 -0.125288E-01  0.150027E+08 -0.786752E+05  0.792199E+05  0.457716E+07  0.131604E+05 -0.402278E+07
   2405.  11805. -0.526488E-01  0.140039E-01 -0.105549E-01  0.150814E+08  0.186322E+06  0.222571E+06  0.462820E+07 -0.938881E+05 -0.427268E+07
   2405.   4946. -0.511905E-01  0.109971E-01 -0.972887E-02  0.174111E+08  0.122925E+06 -0.766532E+05  0.628936E+07 -0.326399E+06 -0.589856E+07
   2406.   5732. -0.324035E-01  0.213419E-01 -0.521920E-02  0.242738E+08 -0.325382E+07 -0.109459E+07  0.672464E+07 -0.237109E+07  0.100640E+08
   2406.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.325376E+08 -0.229858E+07 -0.119488E+06  0.622399E+07 -0.122703E+07  0.568019E+07
   2406.   5902. -0.287638E-01  0.210002E-01 -0.492036E-02  0.255810E+08 -0.332356E+07 -0.772261E+06  0.742461E+07 -0.244189E+07  0.108501E+08
   2406.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.252577E+08 -0.303056E+07 -0.189870E+07  0.577424E+07 -0.204938E+07  0.662658E+07
   2407.   5732. -0.324035E-01  0.213419E-01 -0.521920E-02  0.252666E+08 -0.323565E+07 -0.679998E+06  0.683854E+07 -0.249512E+07  0.115974E+08
   2407.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.299211E+08 -0.278068E+07 -0.930096E+05  0.618183E+07 -0.193612E+07  0.112677E+08
   2407.   5902. -0.287638E-01  0.210002E-01 -0.492036E-02  0.264925E+08 -0.334873E+07 -0.425595E+06  0.753783E+07 -0.252267E+07  0.126118E+08
   2407.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.333616E+08 -0.266878E+07 -0.864470E+06  0.629513E+07 -0.104366E+07  0.583947E+07
   2408.   5860. -0.269667E-01  0.185184E-01 -0.738736E-02  0.430896E+08 -0.251332E+07  0.255451E+06  0.638147E+07 -0.110051E+07  0.912141E+07
   2408.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.444365E+08 -0.199049E+07 -0.684692E+06  0.659588E+07 -0.294582E+06  0.304077E+07
   2408.   8386. -0.271684E-01  0.137693E-01 -0.865417E-02  0.540791E+08 -0.192390E+07 -0.158982E+06  0.566779E+07  0.511637E+05  0.322424E+07
   2408.   8357. -0.239054E-01  0.144244E-01 -0.656594E-02  0.531200E+08 -0.230480E+07  0.107443E+06  0.671740E+07 -0.114924E+06  0.413882E+07
   2409.   5732. -0.324035E-01  0.213419E-01 -0.521920E-02  0.250537E+08 -0.287957E+07 -0.876134E+06  0.628647E+07 -0.219366E+07  0.953208E+07
   2409.   5953. -0.347205E-01  0.194161E-01 -0.783223E-02  0.272805E+08 -0.232173E+07 -0.223337E+06  0.539913E+07 -0.163059E+07  0.835706E+07
   2409.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.320263E+08 -0.239310E+07 -0.669773E+06  0.581996E+07 -0.972126E+06  0.475846E+07
   2409.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.256113E+08 -0.250502E+07 -0.144734E+07  0.548692E+07 -0.164439E+07  0.609797E+07
   2410.   5732. -0.324035E-01  0.213419E-01 -0.521920E-02  0.252872E+08 -0.316168E+07 -0.702053E+06  0.631684E+07 -0.232043E+07  0.108523E+08
   2410.   5953. -0.347205E-01  0.194161E-01 -0.783223E-02  0.270658E+08 -0.283026E+07 -0.174444E+06  0.531849E+07 -0.168451E+07  0.979478E+07
   2410.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.299573E+08 -0.276574E+07 -0.534672E+05  0.556749E+07 -0.171913E+07  0.106969E+08
   2410.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.351439E+08 -0.181642E+07 -0.833370E+05  0.594925E+07 -0.835292E+06  0.527202E+07
   2411.   5902. -0.287638E-01  0.210002E-01 -0.492036E-02  0.271666E+08 -0.317383E+07 -0.479326E+06  0.759313E+07 -0.220815E+07  0.102800E+08
   2411.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.339788E+08 -0.247818E+07 -0.888998E+06  0.631946E+07 -0.970520E+06  0.508167E+07
   2411.   8275. -0.264590E-01  0.181614E-01 -0.297777E-02  0.309162E+08 -0.265458E+07 -0.349023E+06  0.728893E+07 -0.157512E+07  0.760045E+07
   2411.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.268027E+08 -0.284471E+07 -0.161085E+07  0.589977E+07 -0.190111E+07  0.602294E+07
   2412.   8357. -0.239054E-01  0.144244E-01 -0.656594E-02  0.556542E+08 -0.230980E+07 -0.142682E+07  0.813870E+07  0.257191E+06 -0.316475E+07
   2412.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.471187E+08 -0.247560E+07 -0.178929E+07  0.731000E+07  0.171107E+06 -0.334077E+07
   2412.   9766. -0.267663E-01  0.983736E-02 -0.530243E-02  0.650022E+08 -0.149175E+07 -0.108229E+06  0.114195E+08  0.981661E+06 -0.875586E+07
   2412.  10764. -0.296890E-01  0.118264E-01 -0.170201E-02  0.551752E+08 -0.101559E+07  0.516273E+06  0.956917E+07  0.641236E+06 -0.719408E+07
   2413.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.358697E+08 -0.269618E+07 -0.493619E+06  0.487393E+07 -0.100532E+07  0.799636E+07
   2413.   5926. -0.282199E-01  0.161470E-01 -0.103038E-01  0.441792E+08 -0.213220E+07 -0.306155E+06  0.397558E+07 -0.682013E+06  0.732350E+07
   2413.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.427225E+08 -0.160985E+07  0.196747E+06  0.602046E+07 -0.282082E+06  0.314193E+07
   2413.   8315. -0.304492E-01  0.136952E-01 -0.761051E-02  0.498260E+08 -0.666406E+06  0.931972E+06  0.559464E+07  0.367206E+05  0.194241E+07
   2414.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.359242E+08 -0.220148E+07  0.525831E+06  0.537477E+07 -0.145144E+07  0.107917E+08
   2414.   5926. -0.282199E-01  0.161470E-01 -0.103038E-01  0.431226E+08 -0.187977E+07  0.294070E+06  0.436789E+07 -0.107388E+07  0.993693E+07
   2414.   5860. -0.269667E-01  0.185184E-01 -0.738736E-02  0.377200E+08 -0.247068E+07  0.201349E+06  0.600405E+07 -0.157509E+07  0.118296E+08
   2414.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.395906E+08 -0.238655E+07 -0.553568E+05  0.593868E+07 -0.675122E+06  0.553360E+07
   2415.   5860. -0.269667E-01  0.185184E-01 -0.738736E-02  0.390168E+08 -0.285548E+07 -0.152382E+06  0.700989E+07 -0.160544E+07  0.102647E+08
   2415.   8275. -0.264590E-01  0.181614E-01 -0.297777E-02  0.364600E+08 -0.290001E+07 -0.138970E+07  0.810798E+07 -0.163284E+07  0.735146E+07
   2415.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.404663E+08 -0.190720E+07 -0.647933E+06  0.721508E+07 -0.524618E+06  0.403345E+07
   2415.   8357. -0.239054E-01  0.144244E-01 -0.656594E-02  0.490504E+08 -0.295872E+07 -0.775777E+05  0.725430E+07 -0.894098E+06  0.535692E+07
   2416.   5953. -0.347205E-01  0.194161E-01 -0.783223E-02  0.285361E+08 -0.216880E+07 -0.208281E+06  0.502042E+07 -0.127788E+07  0.648808E+07
   2416.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.351071E+08 -0.231452E+07 -0.100429E+06  0.582763E+07 -0.671163E+06  0.271951E+07
   2416.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.280736E+08 -0.210891E+07 -0.101340E+07  0.542376E+07 -0.123042E+07  0.422579E+07
   2416.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.316960E+08 -0.179426E+07 -0.396935E+06  0.508062E+07 -0.347594E+06  0.189409E+07
   2417.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.328319E+08 -0.926794E+06  0.230280E+06  0.574604E+07 -0.725001E+06  0.108455E+07
   2417.  10662. -0.388488E-01  0.136552E-01 -0.393152E-03  0.340279E+08 -0.984812E+06 -0.165818E+06  0.544319E+07  0.688351E+05 -0.624383E+07
   2417.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.391010E+08 -0.177788E+07 -0.303986E+06  0.635673E+07 -0.339006E+06 -0.124991E+07
   2417.  10764. -0.296890E-01  0.118264E-01 -0.170201E-02  0.415208E+08 -0.178338E+07 -0.151242E+07  0.695710E+07  0.200473E+06 -0.705770E+07
   2418.   8198. -0.337920E-01  0.192094E-01 -0.237167E-02  0.289301E+08 -0.180351E+07 -0.121246E+07  0.542248E+07 -0.900150E+06  0.160498E+07
   2418.  10662. -0.388488E-01  0.136552E-01 -0.393152E-03  0.323226E+08 -0.935829E+06 -0.494808E+06  0.499912E+07  0.951182E+04 -0.468442E+07
   2418.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.329614E+08 -0.135129E+07 -0.384554E+06  0.550200E+07 -0.186701E+05 -0.114012E+07
   2418.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.361107E+08 -0.223887E+07 -0.572475E+06  0.622502E+07 -0.170419E+06 -0.273618E+06
   2419.   9821. -0.365757E-01  0.110684E-01 -0.535090E-02  0.480839E+08 -0.178215E+07 -0.107977E+07  0.104923E+08  0.109402E+07 -0.955520E+07
   2419.  10142. -0.317985E-01  0.980657E-02 -0.508628E-02  0.542513E+08 -0.172971E+07 -0.851157E+06  0.114074E+08  0.112412E+07 -0.109333E+08
   2419.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.468008E+08 -0.123215E+07  0.188824E+06  0.762388E+07  0.453171E+06 -0.520811E+07
   2419.  10764. -0.296890E-01  0.118264E-01 -0.170201E-02  0.508685E+08 -0.105339E+07  0.441468E+05  0.955006E+07  0.836382E+06 -0.966341E+07
   2420.   8315. -0.304492E-01  0.136952E-01 -0.761051E-02  0.516873E+08 -0.188587E+07 -0.537052E+06  0.820317E+07  0.914788E+06 -0.561673E+07
   2420.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.468186E+08 -0.149690E+07 -0.154389E+04  0.730682E+07  0.413870E+06 -0.329877E+07
   2420.   9821. -0.365757E-01  0.110684E-01 -0.535090E-02  0.487571E+08 -0.160767E+07 -0.463373E+06  0.101851E+08  0.962986E+06 -0.958884E+07
   2420.  10142. -0.317985E-01  0.980657E-02 -0.508628E-02  0.547661E+08 -0.172676E+07 -0.643801E+06  0.110889E+08  0.120004E+07 -0.110688E+08
   2421.   9821. -0.365757E-01  0.110684E-01 -0.535090E-02  0.443130E+08 -0.171360E+07 -0.617059E+06  0.949424E+07  0.843558E+06 -0.898002E+07
   2421.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.418474E+08 -0.132322E+07  0.122849E+06  0.693331E+07  0.366751E+06 -0.398378E+07
   2421.  10662. -0.388488E-01  0.136552E-01 -0.393152E-03  0.373606E+08 -0.119508E+07 -0.566839E+06  0.704742E+07  0.243006E+06 -0.784372E+07
   2421.  10764. -0.296890E-01  0.118264E-01 -0.170201E-02  0.458012E+08 -0.994477E+06 -0.355540E+06  0.878911E+07  0.817317E+06 -0.832148E+07
   2422.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.360490E+08 -0.145328E+07 -0.458999E+06  0.575455E+07  0.272631E+05 -0.351747E+07
   2422.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.396513E+08 -0.169280E+07 -0.122318E+05  0.617897E+07  0.295109E+06 -0.277393E+07
   2422.  10662. -0.388488E-01  0.136552E-01 -0.393152E-03  0.350009E+08 -0.138571E+07 -0.736712E+06  0.633165E+07  0.109710E+06 -0.673920E+07
   2422.   9821. -0.365757E-01  0.110684E-01 -0.535090E-02  0.420138E+08 -0.153299E+07 -0.379915E+06  0.880160E+07  0.509954E+06 -0.786050E+07
   2423.   5868. -0.340418E-01  0.168043E-01 -0.106567E-01  0.348233E+08 -0.164519E+07  0.333619E+06  0.387073E+07 -0.483518E+06  0.626886E+07
   2423.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.370314E+08 -0.212284E+07 -0.145234E+06  0.518906E+07 -0.501928E+06  0.270646E+07
   2423.   5953. -0.347205E-01  0.194161E-01 -0.783223E-02  0.298204E+08 -0.207565E+07  0.153461E+06  0.482882E+07 -0.102324E+07  0.737482E+07
   2423.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.335322E+08 -0.154536E+07 -0.137610E+06  0.456193E+07 -0.130150E+06  0.210619E+07
   2424.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.320643E+08 -0.228622E+07  0.243979E+06  0.488272E+07 -0.129808E+07  0.993182E+07
   2424.   5868. -0.340418E-01  0.168043E-01 -0.106567E-01  0.342344E+08 -0.191938E+07  0.368616E+06  0.388307E+07 -0.786551E+06  0.811375E+07
   2424.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.371661E+08 -0.186474E+07 -0.140040E+06  0.553301E+07 -0.627001E+06  0.477538E+07
   2424.   5953. -0.347205E-01  0.194161E-01 -0.783223E-02  0.293303E+08 -0.233434E+07  0.159018E+06  0.486920E+07 -0.128511E+07  0.925241E+07
   2425.   8275. -0.264590E-01  0.181614E-01 -0.297777E-02  0.385457E+08 -0.231510E+07 -0.170144E+07  0.781307E+07 -0.110775E+07  0.427152E+07
   2425.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.425731E+08 -0.166333E+07 -0.454486E+06  0.719189E+07 -0.100250E+05  0.679853E+06
   2425.   8357. -0.239054E-01  0.144244E-01 -0.656594E-02  0.508435E+08 -0.223798E+07 -0.107077E+07  0.816389E+07 -0.317337E+06  0.970873E+06
   2425.  10764. -0.296890E-01  0.118264E-01 -0.170201E-02  0.479358E+08 -0.109514E+07  0.274329E+06  0.789480E+07  0.444576E+06 -0.501717E+07
   2426.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.379696E+08 -0.172135E+07 -0.569056E+06  0.624125E+07  0.424103E+06 -0.162175E+07
   2426.   8315. -0.304492E-01  0.136952E-01 -0.761051E-02  0.472355E+08 -0.191185E+07 -0.491462E+06  0.727852E+07  0.613520E+06 -0.354131E+07
   2426.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.417530E+08 -0.227732E+07 -0.621497E+06  0.658531E+07  0.349261E+06 -0.139170E+07
   2426.   9821. -0.365757E-01  0.110684E-01 -0.535090E-02  0.450852E+08 -0.147989E+07 -0.286809E+06  0.893619E+07  0.768024E+06 -0.725576E+07
   2427.   5868. -0.340418E-01  0.168043E-01 -0.106567E-01  0.385965E+08 -0.141903E+07  0.205311E+06  0.383654E+07 -0.353453E+06  0.439228E+07
   2427.   8315. -0.304492E-01  0.136952E-01 -0.761051E-02  0.452549E+08 -0.241643E+07 -0.437590E+06  0.558327E+07  0.352639E+06 -0.447783E+06
   2427.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.406167E+08 -0.223133E+07 -0.183951E+06  0.584962E+07  0.487143E+05  0.947517E+06
   2427.   8259. -0.373566E-01  0.158058E-01 -0.696021E-02  0.371899E+08 -0.106021E+07 -0.168327E+06  0.585768E+07  0.120223E+06  0.507541E+06
   2428.   5792. -0.310665E-01  0.186985E-01 -0.795550E-02  0.373502E+08 -0.144164E+07  0.791848E+06  0.467799E+07 -0.942187E+06  0.780364E+07
   2428.  11804. -0.305938E-01  0.158230E-01 -0.500399E-02  0.404281E+08 -0.193966E+07 -0.113044E+06  0.577908E+07 -0.236115E+06  0.288348E+07
   2428.   5868. -0.340418E-01  0.168043E-01 -0.106567E-01  0.391898E+08 -0.129990E+07  0.469146E+06  0.370052E+07 -0.512372E+06  0.617317E+07
   2428.   8315. -0.304492E-01  0.136952E-01 -0.761051E-02  0.442190E+08 -0.234828E+07 -0.772066E+06  0.542957E+07  0.689111E+05  0.167874E+07
   2429.     84. -0.138035E+00 -0.618068E-02  0.387997E-01 -0.221912E+08 -0.540870E+08 -0.107242E+09  0.282897E+08  0.735984E+08 -0.388759E+08
   2429.   2791. -0.137756E+00 -0.804689E-02  0.382405E-01 -0.169230E+08 -0.484342E+08 -0.107707E+09  0.250928E+08  0.754119E+08 -0.309569E+08
   2429.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.235994E+08 -0.369688E+08 -0.909363E+08  0.297068E+08  0.702580E+08 -0.292245E+08
   2429.   8368. -0.134991E+00 -0.801840E-02  0.387744E-01 -0.189943E+08 -0.158153E+08 -0.748100E+08  0.306489E+08  0.596839E+08 -0.247788E+08
   2430.   2851. -0.138714E+00 -0.773630E-02  0.346038E-01 -0.358466E+08 -0.590538E+08 -0.920156E+08  0.444707E+08  0.747936E+08 -0.439220E+08
   2430.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.264839E+08 -0.385021E+08 -0.860362E+08  0.348269E+08  0.729707E+08 -0.312496E+08
   2430.   2881. -0.137887E+00 -0.946694E-02  0.358290E-01 -0.233511E+08 -0.507409E+08 -0.976104E+08  0.336180E+08  0.778536E+08 -0.348585E+08
   2430.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.276404E+08 -0.235794E+08 -0.689417E+08  0.367215E+08  0.676880E+08 -0.236627E+08
   2431.   2825. -0.138202E+00 -0.759221E-02  0.364897E-01 -0.244152E+08 -0.659897E+08 -0.110528E+09  0.395607E+08  0.801127E+08 -0.479127E+08
   2431.   2881. -0.137887E+00 -0.946694E-02  0.358290E-01 -0.196011E+08 -0.597251E+08 -0.108721E+09  0.332112E+08  0.810900E+08 -0.405577E+08
   2431.   2851. -0.138714E+00 -0.773630E-02  0.346038E-01 -0.295299E+08 -0.672503E+08 -0.996521E+08  0.457563E+08  0.770422E+08 -0.513189E+08
   2431.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.263240E+08 -0.495092E+08 -0.100348E+09  0.345248E+08  0.764210E+08 -0.358565E+08
   2432.   2881. -0.137887E+00 -0.946694E-02  0.358290E-01 -0.171801E+08 -0.322110E+08 -0.870896E+08  0.290487E+08  0.739605E+08 -0.263556E+08
   2432.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.249370E+08 -0.269381E+08 -0.795286E+08  0.324122E+08  0.702367E+08 -0.234405E+08
   2432.   8311. -0.135605E+00 -0.104590E-01  0.363747E-01 -0.238287E+08 -0.126318E+08 -0.690582E+08  0.320698E+08  0.690880E+08 -0.127447E+08
   2432.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.303966E+08 -0.183502E+08 -0.690846E+08  0.356898E+08  0.680641E+08 -0.184315E+08
   2433.   2846. -0.137604E+00 -0.966579E-02  0.377345E-01 -0.125477E+08 -0.384534E+08 -0.109098E+09  0.204428E+08  0.771454E+08 -0.209233E+08
   2433.   2881. -0.137887E+00 -0.946694E-02  0.358290E-01 -0.147460E+08 -0.403584E+08 -0.102829E+09  0.251557E+08  0.782524E+08 -0.277791E+08
   2433.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.203298E+08 -0.322855E+08 -0.900354E+08  0.288021E+08  0.733692E+08 -0.251696E+08
   2433.   8311. -0.135605E+00 -0.104590E-01  0.363747E-01 -0.161511E+08 -0.128073E+08 -0.710713E+08  0.292058E+08  0.687832E+08 -0.140687E+08
   2434.   2825. -0.138202E+00 -0.759221E-02  0.364897E-01 -0.304834E+08 -0.591252E+08 -0.102974E+09  0.404884E+08  0.760479E+08 -0.483405E+08
   2434.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.309130E+08 -0.462082E+08 -0.933388E+08  0.363953E+08  0.723182E+08 -0.367376E+08
   2434.   2851. -0.138714E+00 -0.773630E-02  0.346038E-01 -0.379900E+08 -0.603993E+08 -0.928626E+08  0.457834E+08  0.736544E+08 -0.505446E+08
   2434.  11421. -0.137361E+00 -0.569158E-02  0.358151E-01 -0.404124E+08 -0.467354E+08 -0.822768E+08  0.415643E+08  0.689049E+08 -0.417290E+08
   2435.   2851. -0.138714E+00 -0.773630E-02  0.346038E-01 -0.398968E+08 -0.535650E+08 -0.862922E+08  0.440881E+08  0.731022E+08 -0.436075E+08
   2435.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.298928E+08 -0.373708E+08 -0.816571E+08  0.368219E+08  0.697745E+08 -0.316233E+08
   2435.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.313792E+08 -0.264118E+08 -0.658080E+08  0.394701E+08  0.677523E+08 -0.229300E+08
   2435.  11421. -0.137361E+00 -0.569158E-02  0.358151E-01 -0.380644E+08 -0.391369E+08 -0.769333E+08  0.403967E+08  0.675971E+08 -0.354079E+08
   2436.     84. -0.138035E+00 -0.618068E-02  0.387997E-01 -0.324891E+08 -0.491606E+08 -0.976620E+08  0.311971E+08  0.687809E+08 -0.418974E+08
   2436.   8351. -0.134943E+00 -0.579293E-02  0.363877E-01 -0.244510E+08 -0.169665E+08 -0.615058E+08  0.344563E+08  0.579820E+08 -0.259450E+08
   2436.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.334109E+08 -0.361468E+08 -0.858507E+08  0.342438E+08  0.686584E+08 -0.316738E+08
   2436.  11421. -0.137361E+00 -0.569158E-02  0.358151E-01 -0.338933E+08 -0.359812E+08 -0.770474E+08  0.352610E+08  0.655400E+08 -0.359191E+08
   2437.     84. -0.138035E+00 -0.618068E-02  0.387997E-01 -0.236581E+08 -0.356682E+08 -0.868045E+08  0.288292E+08  0.634011E+08 -0.376214E+08
   2437.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.248652E+08 -0.250280E+08 -0.780908E+08  0.320756E+08  0.646413E+08 -0.275689E+08
   2437.   8351. -0.134943E+00 -0.579293E-02  0.363877E-01 -0.254645E+08 -0.165136E+08 -0.638726E+08  0.355576E+08  0.576307E+08 -0.246665E+08
   2437.   8368. -0.134991E+00 -0.801840E-02  0.387744E-01 -0.196351E+08 -0.150985E+08 -0.671526E+08  0.342847E+08  0.576883E+08 -0.245597E+08
   2438.   2825. -0.138202E+00 -0.759221E-02  0.364897E-01 -0.212437E+08 -0.629067E+08 -0.117418E+09  0.339666E+08  0.809265E+08 -0.425851E+08
   2438.   2881. -0.137887E+00 -0.946694E-02  0.358290E-01 -0.146541E+08 -0.551743E+08 -0.113018E+09  0.279063E+08  0.818875E+08 -0.365947E+08
   2438.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.196624E+08 -0.435565E+08 -0.100177E+09  0.296320E+08  0.767176E+08 -0.325801E+08
   2438.   2846. -0.137604E+00 -0.966579E-02  0.377345E-01 -0.937711E+07 -0.499694E+08 -0.118944E+09  0.213357E+08  0.809774E+08 -0.292562E+08
   2439.   8351. -0.134943E+00 -0.579293E-02  0.363877E-01 -0.256224E+08 -0.102599E+08 -0.537022E+08  0.364144E+08  0.565735E+08 -0.198885E+08
   2439.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.342596E+08 -0.181991E+08 -0.614052E+08  0.387326E+08  0.642250E+08 -0.188347E+08
   2439.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.335725E+08 -0.285552E+08 -0.752326E+08  0.363568E+08  0.668717E+08 -0.256472E+08
   2439.  11421. -0.137361E+00 -0.569158E-02  0.358151E-01 -0.354199E+08 -0.299727E+08 -0.698146E+08  0.374091E+08  0.632483E+08 -0.298831E+08
   2440.   2791. -0.137756E+00 -0.804689E-02  0.382405E-01 -0.134493E+08 -0.573589E+08 -0.121500E+09  0.248703E+08  0.799324E+08 -0.352568E+08
   2440.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.194892E+08 -0.454947E+08 -0.103065E+09  0.290603E+08  0.755989E+08 -0.319675E+08
   2440.   2846. -0.137604E+00 -0.966579E-02  0.377345E-01 -0.884001E+07 -0.503402E+08 -0.119125E+09  0.201745E+08  0.805153E+08 -0.286530E+08
   2440.   2825. -0.138202E+00 -0.759221E-02  0.364897E-01 -0.206373E+08 -0.624900E+08 -0.119198E+09  0.335665E+08  0.810949E+08 -0.423186E+08
   2441.   8311. -0.135605E+00 -0.104590E-01  0.363747E-01 -0.215827E+08 -0.656108E+07 -0.638371E+08  0.340016E+08  0.652603E+08 -0.112743E+08
   2441.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.262928E+08 -0.215436E+08 -0.743312E+08  0.337559E+08  0.674423E+08 -0.209064E+08
   2441.   8368. -0.134991E+00 -0.801840E-02  0.387744E-01 -0.205490E+08 -0.985821E+07 -0.657092E+08  0.347966E+08  0.610168E+08 -0.166974E+08
   2441.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.277262E+08 -0.127504E+08 -0.622049E+08  0.369798E+08  0.652871E+08 -0.149763E+08
   2442.   8351. -0.134943E+00 -0.579293E-02  0.363877E-01 -0.297110E+08 -0.133568E+08 -0.588402E+08  0.387253E+08  0.574902E+08 -0.193910E+08
   2442.   8368. -0.134991E+00 -0.801840E-02  0.387744E-01 -0.208678E+08 -0.804553E+07 -0.625490E+08  0.353701E+08  0.575780E+08 -0.185657E+08
   2442.  11803. -0.137000E+00 -0.828432E-02  0.363827E-01 -0.265018E+08 -0.192022E+08 -0.713184E+08  0.341987E+08  0.650434E+08 -0.227441E+08
   2442.   9789. -0.136243E+00 -0.852174E-02  0.345250E-01 -0.288604E+08 -0.123963E+08 -0.603017E+08  0.375257E+08  0.636941E+08 -0.168177E+08
   2443.   5814. -0.750548E-01  0.254698E-01 -0.858165E-02  0.137196E+07  0.328085E+06 -0.170360E+07 -0.479498E+07 -0.708636E+06 -0.475717E+07
   2443.   6005. -0.746716E-01  0.274054E-01 -0.632161E-02  0.198341E+07  0.252877E+06 -0.181490E+07 -0.496625E+07 -0.788728E+06 -0.489100E+07
   2443.  11802. -0.759341E-01  0.238535E-01 -0.810963E-02  0.210948E+07  0.441140E+06 -0.165321E+07 -0.485840E+07 -0.669032E+06 -0.394085E+07
   2443.  11337. -0.735762E-01  0.252390E-01 -0.605553E-02  0.233681E+07  0.399419E+06 -0.168835E+07 -0.472371E+07 -0.746660E+06 -0.397317E+07
