# eid nid X Y Z SXX SYY SZZ SXY SYZ SXZ
    2562.    1033. -1.397470E-01 -1.541980E-02  2.522710E-02  2.793260E+09  2.380838E+09  4.714179E+08  1.994137E+09  1.046989E+09  2.093271E+09
    2562.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2562.      22. -1.392410E-01 -1.395780E-02  2.621860E-02  2.510161E+09  2.211891E+09  2.907181E+08  1.961190E+09  1.094623E+09  1.872590E+09
    2563.    1329. -1.366490E-01 -1.112270E-02  9.839980E-03  1.537473E+09  1.780997E+09 -2.355891E+08  7.517504E+08  3.456995E+08  1.184475E+09
    2563.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2563.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2563.    1641. -1.421430E-01 -3.595970E-03  1.554890E-02  1.256925E+09  1.886604E+09 -5.282850E+08  9.823271E+08  3.802252E+08  7.031356E+08
    2564.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2564.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2564.    1641. -1.421430E-01 -3.595970E-03  1.554890E-02  1.256925E+09  1.886604E+09 -5.282850E+08  9.823271E+08  3.802252E+08  7.031356E+08
    2564.    1647. -1.464480E-01 -1.064990E-02  1.957260E-02  1.589691E+09  2.451306E+09 -2.196727E+08  1.272979E+09  5.813866E+08  8.987247E+08
    2565.      21. -1.426210E-01 -1.152150E-02  2.406320E-02  1.969580E+09  2.429931E+09 -4.175767E+07  1.705244E+09  8.616282E+08  1.288661E+09
    2565.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2565.    1033. -1.397470E-01 -1.541980E-02  2.522710E-02  2.793260E+09  2.380838E+09  4.714179E+08  1.994137E+09  1.046989E+09  2.093271E+09
    2565.    1034. -1.439530E-01 -1.268980E-02  2.281200E-02  2.040433E+09  2.601288E+09 -2.261749E+07  1.616102E+09  7.721071E+08  1.292936E+09
    2566.       8. -1.428170E-01 -1.543990E-02  2.413840E-02  2.594118E+09  2.579891E+09  3.141303E+08  1.851549E+09  9.002958E+08  1.844205E+09
    2566.    1033. -1.397470E-01 -1.541980E-02  2.522710E-02  2.793260E+09  2.380838E+09  4.714179E+08  1.994137E+09  1.046989E+09  2.093271E+09
    2566.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2566.    1034. -1.439530E-01 -1.268980E-02  2.281200E-02  2.040433E+09  2.601288E+09 -2.261749E+07  1.616102E+09  7.721071E+08  1.292936E+09
    2567.    1034. -1.439530E-01 -1.268980E-02  2.281200E-02  2.040433E+09  2.601288E+09 -2.261749E+07  1.616102E+09  7.721071E+08  1.292936E+09
    2567.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2567.    1647. -1.464480E-01 -1.064990E-02  1.957260E-02  1.589691E+09  2.451306E+09 -2.196727E+08  1.272979E+09  5.813866E+08  8.987247E+08
    2567.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2568.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2568.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2568.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2568.    1280. -1.381110E-01 -1.827110E-02  1.616400E-02  2.665902E+09  2.403315E+09  2.408826E+08  1.603941E+09  7.476622E+08  1.891475E+09
    2569.      52. -1.432510E-01 -2.343590E-02  2.073310E-02  3.325150E+09  2.348331E+09  9.162222E+08  1.925653E+09  8.746037E+08  2.458315E+09
    2569.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2569.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2569.    1280. -1.381110E-01 -1.827110E-02  1.616400E-02  2.665902E+09  2.403315E+09  2.408826E+08  1.603941E+09  7.476622E+08  1.891475E+09
    2570.       8. -1.428170E-01 -1.543990E-02  2.413840E-02  2.594118E+09  2.579891E+09  3.141303E+08  1.851549E+09  9.002958E+08  1.844205E+09
    2570.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2570.    1034. -1.439530E-01 -1.268980E-02  2.281200E-02  2.040433E+09  2.601288E+09 -2.261749E+07  1.616102E+09  7.721071E+08  1.292936E+09
    2570.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2571.       8. -1.428170E-01 -1.543990E-02  2.413840E-02  2.594118E+09  2.579891E+09  3.141303E+08  1.851549E+09  9.002958E+08  1.844205E+09
    2571.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2571.       9. -1.469180E-01 -1.403720E-02  2.289750E-02  1.855482E+09  2.567217E+09 -7.807780E+07  1.394835E+09  6.624639E+08  1.103613E+09
    2571.    1034. -1.439530E-01 -1.268980E-02  2.281200E-02  2.040433E+09  2.601288E+09 -2.261749E+07  1.616102E+09  7.721071E+08  1.292936E+09
    2572.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2572.    1647. -1.464480E-01 -1.064990E-02  1.957260E-02  1.589691E+09  2.451306E+09 -2.196727E+08  1.272979E+09  5.813866E+08  8.987247E+08
    2572.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2572.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2573.    1280. -1.381110E-01 -1.827110E-02  1.616400E-02  2.665902E+09  2.403315E+09  2.408826E+08  1.603941E+09  7.476622E+08  1.891475E+09
    2573.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2573.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2573.    1651. -1.397010E-01 -1.242140E-02  2.073580E-02  2.236433E+09  2.550116E+09  3.914518E+07  1.705130E+09  8.011948E+08  1.504682E+09
    2574.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2574.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2574.    1302. -1.498070E-01 -1.412470E-02  1.249580E-02  1.348708E+09  2.076111E+09 -3.247064E+08  8.821622E+08  4.472239E+08  7.222877E+08
    2574.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2575.    1302. -1.498070E-01 -1.412470E-02  1.249580E-02  1.348708E+09  2.076111E+09 -3.247064E+08  8.821622E+08  4.472239E+08  7.222877E+08
    2575.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2575.    1387. -1.428920E-01 -1.247390E-02  1.103530E-02  1.583467E+09  2.086969E+09 -2.917224E+08  9.600304E+08  4.416466E+08  9.951816E+08
    2575.    1647. -1.464480E-01 -1.064990E-02  1.957260E-02  1.589691E+09  2.451306E+09 -2.196727E+08  1.272979E+09  5.813866E+08  8.987247E+08
    2576.      30. -1.432510E-01 -1.823540E-02  2.661150E-02  3.035492E+09  2.285190E+09  7.852515E+08  2.025053E+09  9.993051E+08  2.443981E+09
    2576.      52. -1.432510E-01 -2.343590E-02  2.073310E-02  3.325150E+09  2.348331E+09  9.162222E+08  1.925653E+09  8.746037E+08  2.458315E+09
    2576.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2576.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2577.       8. -1.428170E-01 -1.543990E-02  2.413840E-02  2.594118E+09  2.579891E+09  3.141303E+08  1.851549E+09  9.002958E+08  1.844205E+09
    2577.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2577.      31. -1.468700E-01 -1.607390E-02  2.469930E-02  2.062392E+09  2.518843E+09  7.409012E+07  1.502196E+09  7.204701E+08  1.334526E+09
    2577.       9. -1.469180E-01 -1.403720E-02  2.289750E-02  1.855482E+09  2.567217E+09 -7.807780E+07  1.394835E+09  6.624639E+08  1.103613E+09
    2578.    1302. -1.498070E-01 -1.412470E-02  1.249580E-02  1.348708E+09  2.076111E+09 -3.247064E+08  8.821622E+08  4.472239E+08  7.222877E+08
    2578.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2578.    1647. -1.464480E-01 -1.064990E-02  1.957260E-02  1.589691E+09  2.451306E+09 -2.196727E+08  1.272979E+09  5.813866E+08  8.987247E+08
    2578.    1648. -1.525620E-01 -1.441010E-02  1.953890E-02  1.213587E+09  2.204588E+09 -1.869326E+08  9.236536E+08  4.799902E+08  6.010303E+08
    2579.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2579.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2579.    1302. -1.498070E-01 -1.412470E-02  1.249580E-02  1.348708E+09  2.076111E+09 -3.247064E+08  8.821622E+08  4.472239E+08  7.222877E+08
    2579.    1648. -1.525620E-01 -1.441010E-02  1.953890E-02  1.213587E+09  2.204588E+09 -1.869326E+08  9.236536E+08  4.799902E+08  6.010303E+08
    2580.       8. -1.428170E-01 -1.543990E-02  2.413840E-02  2.594118E+09  2.579891E+09  3.141303E+08  1.851549E+09  9.002958E+08  1.844205E+09
    2580.      31. -1.468700E-01 -1.607390E-02  2.469930E-02  2.062392E+09  2.518843E+09  7.409012E+07  1.502196E+09  7.204701E+08  1.334526E+09
    2580.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2580.      30. -1.432510E-01 -1.823540E-02  2.661150E-02  3.035492E+09  2.285190E+09  7.852515E+08  2.025053E+09  9.993051E+08  2.443981E+09
    2581.      30. -1.432510E-01 -1.823540E-02  2.661150E-02  3.035492E+09  2.285190E+09  7.852515E+08  2.025053E+09  9.993051E+08  2.443981E+09
    2581.      53. -1.468700E-01 -2.127440E-02  1.882090E-02  2.267404E+09  2.696405E+09  1.086100E+08  1.536206E+09  6.822360E+08  1.326037E+09
    2581.      31. -1.468700E-01 -1.607390E-02  2.469930E-02  2.062392E+09  2.518843E+09  7.409012E+07  1.502196E+09  7.204701E+08  1.334526E+09
    2581.    1652. -1.440120E-01 -1.548510E-02  1.984740E-02  2.241838E+09  2.779123E+09 -3.434564E+07  1.601197E+09  7.320123E+08  1.361965E+09
    2582.    1126. -1.432530E-01 -8.680350E-03  2.674430E-02  1.559093E+09  2.040259E+09 -2.892547E+08  1.691422E+09  8.916805E+08  9.717156E+08
    2582.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2582.    1140. -1.412690E-01 -6.925090E-03  3.071810E-02  1.544015E+09  1.662192E+09 -4.140617E+08  1.896000E+09  1.080790E+09  9.582577E+08
    2582.    1138. -1.398390E-01 -9.887760E-03  2.957580E-02  1.853151E+09  1.798275E+09 -1.797537E+08  1.958858E+09  1.167788E+09  1.320251E+09
    2583.     847. -1.380350E-01  4.051100E-03  2.974790E-02  1.416359E+09  1.454141E+09 -7.467144E+08  1.750844E+09  8.394913E+08  4.877064E+08
    2583.     848. -1.380350E-01  6.405080E-04  3.276510E-02  1.553427E+09  1.428757E+09 -6.398713E+08  1.944761E+09  1.073190E+09  7.394120E+08
    2583.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2583.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2584.    1121. -1.450820E-01 -4.737560E-03  3.009980E-02  1.162381E+09  1.691466E+09 -5.048187E+08  1.598468E+09  7.935697E+08  5.754924E+08
    2584.    1140. -1.412690E-01 -6.925090E-03  3.071810E-02  1.544015E+09  1.662192E+09 -4.140617E+08  1.896000E+09  1.080790E+09  9.582577E+08
    2584.    1126. -1.432530E-01 -8.680350E-03  2.674430E-02  1.559093E+09  2.040259E+09 -2.892547E+08  1.691422E+09  8.916805E+08  9.717156E+08
    2584.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2585.     847. -1.380350E-01  4.051100E-03  2.974790E-02  1.416359E+09  1.454141E+09 -7.467144E+08  1.750844E+09  8.394913E+08  4.877064E+08
    2585.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2585.     856. -1.443850E-01  4.559390E-03  2.702650E-02  1.030271E+09  1.555125E+09 -7.187156E+08  1.424663E+09  5.664305E+08  2.079291E+08
    2585.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2586.     856. -1.443850E-01  4.559390E-03  2.702650E-02  1.030271E+09  1.555125E+09 -7.187156E+08  1.424663E+09  5.664305E+08  2.079291E+08
    2586.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2586.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2586.    1649. -1.467700E-01 -1.785190E-03  2.462660E-02  1.031752E+09  1.773580E+09 -5.709740E+08  1.349612E+09  5.760688E+08  3.863352E+08
    2587.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2587.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2587.    1121. -1.450820E-01 -4.737560E-03  3.009980E-02  1.162381E+09  1.691466E+09 -5.048187E+08  1.598468E+09  7.935697E+08  5.754924E+08
    2587.    1649. -1.467700E-01 -1.785190E-03  2.462660E-02  1.031752E+09  1.773580E+09 -5.709740E+08  1.349612E+09  5.760688E+08  3.863352E+08
    2588.      38. -1.443850E-01 -2.354630E-03  3.314310E-02  1.202795E+09  1.549619E+09 -5.592699E+08  1.706942E+09  8.874606E+08  5.748039E+08
    2588.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2588.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2588.     848. -1.380350E-01  6.405080E-04  3.276510E-02  1.553427E+09  1.428757E+09 -6.398713E+08  1.944761E+09  1.073190E+09  7.394120E+08
    2589.      38. -1.443850E-01 -2.354630E-03  3.314310E-02  1.202795E+09  1.549619E+09 -5.592699E+08  1.706942E+09  8.874606E+08  5.748039E+08
    2589.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2589.    1140. -1.412690E-01 -6.925090E-03  3.071810E-02  1.544015E+09  1.662192E+09 -4.140617E+08  1.896000E+09  1.080790E+09  9.582577E+08
    2589.    1121. -1.450820E-01 -4.737560E-03  3.009980E-02  1.162381E+09  1.691466E+09 -5.048187E+08  1.598468E+09  7.935697E+08  5.754924E+08
    2590.      38. -1.443850E-01 -2.354630E-03  3.314310E-02  1.202795E+09  1.549619E+09 -5.592699E+08  1.706942E+09  8.874606E+08  5.748039E+08
    2590.     857. -1.443850E-01  1.102380E-03  3.008480E-02  1.100376E+09  1.601822E+09 -6.212481E+08  1.583280E+09  7.349334E+08  4.055533E+08
    2590.    1653. -1.406520E-01 -3.452210E-03  2.685300E-02  1.369707E+09  1.787517E+09 -5.743043E+08  1.784521E+09  9.273035E+08  7.301358E+08
    2590.    1121. -1.450820E-01 -4.737560E-03  3.009980E-02  1.162381E+09  1.691466E+09 -5.048187E+08  1.598468E+09  7.935697E+08  5.754924E+08
    2591.    1264. -1.191870E-01  5.892250E-03 -5.212730E-03  5.525783E+08  5.270312E+08 -2.666149E+08 -5.221108E+08 -1.484166E+08  6.191134E+08
    2591.    1410. -1.134840E-01  1.215140E-03 -1.075000E-03  5.130493E+08  5.108624E+08 -5.965478E+07 -4.265263E+08 -1.397483E+08  8.663455E+08
    2591.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2591.    1400. -1.205390E-01 -2.734120E-04  2.418810E-04  7.051954E+08  7.129412E+08 -2.012258E+08 -3.259742E+08 -6.505410E+07  9.147701E+08
    2592.    1264. -1.191870E-01  5.892250E-03 -5.212730E-03  5.525783E+08  5.270312E+08 -2.666149E+08 -5.221108E+08 -1.484166E+08  6.191134E+08
    2592.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2592.    1410. -1.134840E-01  1.215140E-03 -1.075000E-03  5.130493E+08  5.108624E+08 -5.965478E+07 -4.265263E+08 -1.397483E+08  8.663455E+08
    2592.    1305. -1.094050E-01  6.413650E-03 -5.674000E-03  3.010971E+08  3.697649E+08 -5.086333E+07 -5.322495E+08 -1.888019E+08  6.613754E+08
    2593.    1362. -1.165830E-01 -5.001150E-03  4.424400E-03  7.751877E+08  7.232569E+08 -4.403995E+07 -1.095308E+08 -1.448187E+07  1.126503E+09
    2593.    1410. -1.134840E-01  1.215140E-03 -1.075000E-03  5.130493E+08  5.108624E+08 -5.965478E+07 -4.265263E+08 -1.397483E+08  8.663455E+08
    2593.    1400. -1.205390E-01 -2.734120E-04  2.418810E-04  7.051954E+08  7.129412E+08 -2.012258E+08 -3.259742E+08 -6.505410E+07  9.147701E+08
    2593.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2594.    1264. -1.191870E-01  5.892250E-03 -5.212730E-03  5.525783E+08  5.270312E+08 -2.666149E+08 -5.221108E+08 -1.484166E+08  6.191134E+08
    2594.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2594.    1305. -1.094050E-01  6.413650E-03 -5.674000E-03  3.010971E+08  3.697649E+08 -5.086333E+07 -5.322495E+08 -1.888019E+08  6.613754E+08
    2594.    1370. -1.131110E-01  1.203380E-02 -1.064600E-02  3.318452E+08  3.135174E+08 -1.925458E+08 -6.283271E+08 -2.037633E+08  3.900800E+08
    2595.    1264. -1.191870E-01  5.892250E-03 -5.212730E-03  5.525783E+08  5.270312E+08 -2.666149E+08 -5.221108E+08 -1.484166E+08  6.191134E+08
    2595.    1400. -1.205390E-01 -2.734120E-04  2.418810E-04  7.051954E+08  7.129412E+08 -2.012258E+08 -3.259742E+08 -6.505410E+07  9.147701E+08
    2595.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2595.    1273. -1.280150E-01  1.518160E-03 -1.343080E-03  7.513626E+08  8.015196E+08 -3.992858E+08 -3.250026E+08 -5.441570E+07  7.182909E+08
    2596.    1294. -1.077720E-01 -3.183190E-03  2.816090E-03  4.463839E+08  4.161661E+08  1.901608E+08 -3.452347E+08 -1.694592E+08  1.039147E+09
    2596.    1410. -1.134840E-01  1.215140E-03 -1.075000E-03  5.130493E+08  5.108624E+08 -5.965478E+07 -4.265263E+08 -1.397483E+08  8.663455E+08
    2596.    1362. -1.165830E-01 -5.001150E-03  4.424400E-03  7.751877E+08  7.232569E+08 -4.403995E+07 -1.095308E+08 -1.448187E+07  1.126503E+09
    2596.    1654. -1.174170E-01  7.538270E-03  2.779870E-03  6.517022E+08  5.972077E+08 -2.403213E+08 -3.820515E+08 -1.073419E+08  7.540773E+08
    2597.    1430. -1.154070E-01  3.995060E-02  1.910990E-04  2.234703E+08  2.491017E+08 -7.129972E+08  5.914878E+07 -9.813126E+07 -6.023161E+08
    2597.    1432. -1.067320E-01  4.073950E-02  2.715780E-03  3.972077E+08  1.591407E+08 -6.009814E+08  1.485756E+08 -2.509580E+07 -4.650026E+08
    2597.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2597.    1644. -1.175690E-01  3.177600E-02  5.128490E-03  3.332285E+08  3.298041E+08 -7.659607E+08  1.242527E+08 -8.605953E+07 -5.966910E+08
    2598.     535. -1.147320E-01  4.770890E-02  9.087830E-03  2.880899E+08  2.026704E+08 -7.070178E+08  2.274250E+08 -1.863257E+07 -6.042914E+08
    2598.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2598.     559. -1.127520E-01  4.548020E-02  1.258600E-02  4.060472E+08  1.961504E+08 -7.088214E+08  3.233235E+08  2.734310E+07 -5.763098E+08
    2598.    1475. -1.177900E-01  3.832860E-02  1.502890E-02  4.548491E+08  3.052329E+08 -8.049095E+08  4.303832E+08  3.974673E+07 -6.262508E+08
    2599.     550. -1.099410E-01  4.737480E-02  9.612120E-03  4.023498E+08  1.711896E+08 -6.708897E+08  2.901052E+08  2.197219E+07 -5.496317E+08
    2599.    1430. -1.154070E-01  3.995060E-02  1.910990E-04  2.234703E+08  2.491017E+08 -7.129972E+08  5.914878E+07 -9.813126E+07 -6.023161E+08
    2599.    1432. -1.067320E-01  4.073950E-02  2.715780E-03  3.972077E+08  1.591407E+08 -6.009814E+08  1.485756E+08 -2.509580E+07 -4.650026E+08
    2599.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2600.    1430. -1.154070E-01  3.995060E-02  1.910990E-04  2.234703E+08  2.491017E+08 -7.129972E+08  5.914878E+07 -9.813126E+07 -6.023161E+08
    2600.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2600.    1460. -1.208950E-01  4.214530E-02  1.638890E-03  1.000433E+08  2.642154E+08 -7.814820E+08  2.122963E+07 -1.414777E+08 -7.061354E+08
    2600.    1644. -1.175690E-01  3.177600E-02  5.128490E-03  3.332285E+08  3.298041E+08 -7.659607E+08  1.242527E+08 -8.605953E+07 -5.966910E+08
    2601.     535. -1.147320E-01  4.770890E-02  9.087830E-03  2.880899E+08  2.026704E+08 -7.070178E+08  2.274250E+08 -1.863257E+07 -6.042914E+08
    2601.     777. -1.186160E-01  4.658590E-02  7.087450E-03  1.840468E+08  2.338256E+08 -7.427133E+08  1.480946E+08 -6.892232E+07 -6.569770E+08
    2601.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2601.    1475. -1.177900E-01  3.832860E-02  1.502890E-02  4.548491E+08  3.052329E+08 -8.049095E+08  4.303832E+08  3.974673E+07 -6.262508E+08
    2602.     535. -1.147320E-01  4.770890E-02  9.087830E-03  2.880899E+08  2.026704E+08 -7.070178E+08  2.274250E+08 -1.863257E+07 -6.042914E+08
    2602.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2602.     777. -1.186160E-01  4.658590E-02  7.087450E-03  1.840468E+08  2.338256E+08 -7.427133E+08  1.480946E+08 -6.892232E+07 -6.569770E+08
    2602.    1430. -1.154070E-01  3.995060E-02  1.910990E-04  2.234703E+08  2.491017E+08 -7.129972E+08  5.914878E+07 -9.813126E+07 -6.023161E+08
    2603.     535. -1.147320E-01  4.770890E-02  9.087830E-03  2.880899E+08  2.026704E+08 -7.070178E+08  2.274250E+08 -1.863257E+07 -6.042914E+08
    2603.    1655. -1.147470E-01  4.040340E-02  8.133080E-03  3.137339E+08  2.408741E+08 -7.369875E+08  2.321878E+08 -2.530889E+07 -6.136410E+08
    2603.    1430. -1.154070E-01  3.995060E-02  1.910990E-04  2.234703E+08  2.491017E+08 -7.129972E+08  5.914878E+07 -9.813126E+07 -6.023161E+08
    2603.     550. -1.099410E-01  4.737480E-02  9.612120E-03  4.023498E+08  1.711896E+08 -6.708897E+08  2.901052E+08  2.197219E+07 -5.496317E+08
    2604.     535. -1.147320E-01  4.770890E-02  9.087830E-03  2.880899E+08  2.026704E+08 -7.070178E+08  2.274250E+08 -1.863257E+07 -6.042914E+08
